ts0,dt0,hr0,solar,wind,caiso_load,sol_wind,duck
2023-11-22 23:00:00.000000,2023-11-22,23,66,1380,23254,1446,21808
2023-11-23 00:00:00.000000,2023-11-23,0,67,1338,21898,1405,20493
2023-11-23 01:00:00.000000,2023-11-23,1,65,1758,21112,1823,19289
2023-11-23 02:00:00.000000,2023-11-23,2,65,1540,20316,1605,18711
2023-11-23 03:00:00.000000,2023-11-23,3,65,2110,19786,2175,17611
2023-11-23 04:00:00.000000,2023-11-23,4,64,2282,19470,2346,17124
2023-11-23 05:00:00.000000,2023-11-23,5,64,2632,19628,2696,16932
2023-11-23 06:00:00.000000,2023-11-23,6,63,3378,20059,3441,16618
2023-11-23 07:00:00.000000,2023-11-23,7,646,2849,20438,3495,16943
2023-11-23 08:00:00.000000,2023-11-23,8,3897,2022,19773,5919,13854
2023-11-23 09:00:00.000000,2023-11-23,9,9188,2155,18948,11343,7605
2023-11-23 10:00:00.000000,2023-11-23,10,11397,2658,17906,14055,3851
2023-11-23 11:00:00.000000,2023-11-23,11,11645,3704,17306,15349,1957
2023-11-23 12:00:00.000000,2023-11-23,12,11122,3814,16894,14936,1958
2023-11-23 13:00:00.000000,2023-11-23,13,12764,3278,17585,16042,1543
2023-11-23 14:00:00.000000,2023-11-23,14,12972,3614,18904,16586,2318
2023-11-23 15:00:00.000000,2023-11-23,15,11119,3300,20424,14419,6005
2023-11-23 16:00:00.000000,2023-11-23,16,3231,3203,22087,6434,15653
2023-11-23 17:00:00.000000,2023-11-23,17,-61,2927,23510,2866,20644
2023-11-23 18:00:00.000000,2023-11-23,18,-19,3020,23441,3001,20440
2023-11-23 19:00:00.000000,2023-11-23,19,-53,3355,22754,3302,19452
2023-11-23 20:00:00.000000,2023-11-23,20,-54,3708,22391,3654,18737
2023-11-23 21:00:00.000000,2023-11-23,21,-52,3748,22177,3696,18481
2023-11-23 22:00:00.000000,2023-11-23,22,-51,3794,21982,3743,18239
2023-11-23 23:00:00.000000,2023-11-23,23,-54,3798,21152,3744,17408
2023-11-24 00:00:00.000000,2023-11-24,0,-54,3901,20335,3847,16488
2023-11-24 01:00:00.000000,2023-11-24,1,-54,3830,19900,3776,16124
2023-11-24 02:00:00.000000,2023-11-24,2,-54,3810,19312,3756,15556
2023-11-24 03:00:00.000000,2023-11-24,3,-54,3539,19057,3485,15572
2023-11-24 04:00:00.000000,2023-11-24,4,-54,3486,19108,3432,15676
2023-11-24 05:00:00.000000,2023-11-24,5,-56,3409,19539,3353,16186
2023-11-24 06:00:00.000000,2023-11-24,6,-57,3185,20367,3128,17239
2023-11-24 07:00:00.000000,2023-11-24,7,1009,2916,20985,3925,17060
2023-11-24 08:00:00.000000,2023-11-24,8,8310,2685,20520,10995,9525
2023-11-24 09:00:00.000000,2023-11-24,9,12470,2369,19369,14839,4530
2023-11-24 10:00:00.000000,2023-11-24,10,12627,2202,18213,14829,3384
2023-11-24 11:00:00.000000,2023-11-24,11,12995,1906,17636,14901,2735
2023-11-24 12:00:00.000000,2023-11-24,12,12648,1627,17363,14275,3088
2023-11-24 13:00:00.000000,2023-11-24,13,11530,1579,17587,13109,4478
2023-11-24 14:00:00.000000,2023-11-24,14,11617,1451,18449,13068,5381
2023-11-24 15:00:00.000000,2023-11-24,15,10234,1444,20403,11678,8725
2023-11-24 16:00:00.000000,2023-11-24,16,3008,1427,22516,4435,18081
2023-11-24 17:00:00.000000,2023-11-24,17,-37,1423,24788,1386,23402
2023-11-24 18:00:00.000000,2023-11-24,18,-53,1451,25488,1398,24090
2023-11-24 19:00:00.000000,2023-11-24,19,-53,1270,25004,1217,23787
2023-11-24 20:00:00.000000,2023-11-24,20,-53,1252,24634,1199,23435
2023-11-24 21:00:00.000000,2023-11-24,21,-51,1220,24215,1169,23046
2023-11-24 22:00:00.000000,2023-11-24,22,-53,1150,23689,1097,22592
2023-11-24 23:00:00.000000,2023-11-24,23,-54,1056,22370,1002,21368
2023-11-25 00:00:00.000000,2023-11-25,0,-53,995,21265,942,20323
2023-11-25 01:00:00.000000,2023-11-25,1,-54,800,20745,746,19999
2023-11-25 02:00:00.000000,2023-11-25,2,-54,864,20080,810,19270
2023-11-25 03:00:00.000000,2023-11-25,3,-55,797,19705,742,18963
2023-11-25 04:00:00.000000,2023-11-25,4,-54,907,19646,853,18793
2023-11-25 05:00:00.000000,2023-11-25,5,-57,897,19892,840,19052
2023-11-25 06:00:00.000000,2023-11-25,6,-58,873,20609,815,19794
2023-11-25 07:00:00.000000,2023-11-25,7,1279,938,21002,2217,18785
2023-11-25 08:00:00.000000,2023-11-25,8,9197,1183,20472,10380,10092
2023-11-25 09:00:00.000000,2023-11-25,9,13350,1441,19057,14791,4266
2023-11-25 10:00:00.000000,2023-11-25,10,13620,2020,17741,15640,2101
2023-11-25 11:00:00.000000,2023-11-25,11,13490,1926,16870,15416,1454
2023-11-25 12:00:00.000000,2023-11-25,12,13315,1678,16310,14993,1317
2023-11-25 13:00:00.000000,2023-11-25,13,13625,1734,16942,15359,1583
2023-11-25 14:00:00.000000,2023-11-25,14,13465,1920,17877,15385,2492
2023-11-25 15:00:00.000000,2023-11-25,15,11821,1759,20010,13580,6430
2023-11-25 16:00:00.000000,2023-11-25,16,3336,1594,22080,4930,17150
2023-11-25 17:00:00.000000,2023-11-25,17,-13,1541,24521,1528,22993
2023-11-25 18:00:00.000000,2023-11-25,18,-45,1532,25244,1487,23757
2023-11-25 19:00:00.000000,2023-11-25,19,-45,1554,25065,1509,23556
2023-11-25 20:00:00.000000,2023-11-25,20,-46,1564,24791,1518,23273
2023-11-25 21:00:00.000000,2023-11-25,21,-48,1542,24335,1494,22841
2023-11-25 22:00:00.000000,2023-11-25,22,-49,1316,23782,1267,22515
2023-11-25 23:00:00.000000,2023-11-25,23,-47,1221,22635,1174,21461
2023-11-26 00:00:00.000000,2023-11-26,0,-47,1095,21530,1048,20482
2023-11-26 01:00:00.000000,2023-11-26,1,-47,964,20981,917,20064
2023-11-26 02:00:00.000000,2023-11-26,2,-47,1045,20380,998,19382
2023-11-26 03:00:00.000000,2023-11-26,3,-48,1155,20025,1107,18918
2023-11-26 04:00:00.000000,2023-11-26,4,-48,1372,19891,1324,18567
2023-11-26 05:00:00.000000,2023-11-26,5,-49,1484,20063,1435,18628
2023-11-26 06:00:00.000000,2023-11-26,6,-51,1288,20565,1237,19328
2023-11-26 07:00:00.000000,2023-11-26,7,1192,1350,20929,2542,18387
2023-11-26 08:00:00.000000,2023-11-26,8,6804,1427,20523,8231,12292
2023-11-26 09:00:00.000000,2023-11-26,9,10094,1590,19455,11684,7771
2023-11-26 10:00:00.000000,2023-11-26,10,10843,1653,18055,12496,5559
2023-11-26 11:00:00.000000,2023-11-26,11,11234,1702,17199,12936,4263
2023-11-26 12:00:00.000000,2023-11-26,12,11642,1549,17467,13191,4276
2023-11-26 13:00:00.000000,2023-11-26,13,10950,1288,18008,12238,5770
2023-11-26 14:00:00.000000,2023-11-26,14,8643,1115,19238,9758,9480
2023-11-26 15:00:00.000000,2023-11-26,15,5097,1090,20833,6187,14646
2023-11-26 16:00:00.000000,2023-11-26,16,1298,969,22798,2267,20531
2023-11-26 17:00:00.000000,2023-11-26,17,-43,964,25165,921,24244
2023-11-26 18:00:00.000000,2023-11-26,18,-47,1104,26204,1057,25147
2023-11-26 19:00:00.000000,2023-11-26,19,-47,1235,25918,1188,24730
2023-11-26 20:00:00.000000,2023-11-26,20,-46,1167,25604,1121,24483
2023-11-26 21:00:00.000000,2023-11-26,21,-46,1242,24878,1196,23682
2023-11-26 22:00:00.000000,2023-11-26,22,-47,1706,24087,1659,22428
2023-11-26 23:00:00.000000,2023-11-26,23,-47,1696,22702,1649,21053
2023-11-27 00:00:00.000000,2023-11-27,0,-47,1630,21463,1583,19880
2023-11-27 01:00:00.000000,2023-11-27,1,-47,1434,21036,1387,19649
2023-11-27 02:00:00.000000,2023-11-27,2,-47,1651,20647,1604,19043
2023-11-27 03:00:00.000000,2023-11-27,3,-47,1633,20478,1586,18892
2023-11-27 04:00:00.000000,2023-11-27,4,-48,1569,20727,1521,19206
2023-11-27 05:00:00.000000,2023-11-27,5,-49,1677,21663,1628,20035
2023-11-27 06:00:00.000000,2023-11-27,6,-51,1537,23582,1486,22096
2023-11-27 07:00:00.000000,2023-11-27,7,628,1550,25850,2178,23672
2023-11-27 08:00:00.000000,2023-11-27,8,6084,1407,25142,7491,17651
2023-11-27 09:00:00.000000,2023-11-27,9,12072,1360,23561,13432,10129
2023-11-27 10:00:00.000000,2023-11-27,10,12703,1085,21750,13788,7962
2023-11-27 11:00:00.000000,2023-11-27,11,12621,970,21360,13591,7769
2023-11-27 12:00:00.000000,2023-11-27,12,12634,970,21274,13604,7670
2023-11-27 13:00:00.000000,2023-11-27,13,12839,889,21759,13728,8031
2023-11-27 14:00:00.000000,2023-11-27,14,12300,864,22990,13164,9826
2023-11-27 15:00:00.000000,2023-11-27,15,8133,767,24038,8900,15138
2023-11-27 16:00:00.000000,2023-11-27,16,2300,818,25567,3118,22449
2023-11-27 17:00:00.000000,2023-11-27,17,65,738,27784,803,26981
2023-11-27 18:00:00.000000,2023-11-27,18,-1,731,28571,730,27841
2023-11-27 19:00:00.000000,2023-11-27,19,-5,714,28060,709,27351
2023-11-27 20:00:00.000000,2023-11-27,20,-7,645,27433,638,26795
2023-11-27 21:00:00.000000,2023-11-27,21,-6,519,26675,513,26162
2023-11-27 22:00:00.000000,2023-11-27,22,-6,550,25592,544,25048
2023-11-27 23:00:00.000000,2023-11-27,23,-6,677,24030,671,23359
2023-11-28 00:00:00.000000,2023-11-28,0,-6,772,22845,766,22079
2023-11-28 01:00:00.000000,2023-11-28,1,-7,829,22270,822,21448
2023-11-28 02:00:00.000000,2023-11-28,2,-8,876,21705,868,20837
2023-11-28 03:00:00.000000,2023-11-28,3,-9,999,21359,990,20369
2023-11-28 04:00:00.000000,2023-11-28,4,-9,1175,21527,1166,20361
2023-11-28 05:00:00.000000,2023-11-28,5,-10,1225,22403,1215,21188
2023-11-28 06:00:00.000000,2023-11-28,6,-11,1325,24245,1314,22931
2023-11-28 07:00:00.000000,2023-11-28,7,608,1253,26366,1861,24505
2023-11-28 08:00:00.000000,2023-11-28,8,6567,1182,25771,7749,18022
2023-11-28 09:00:00.000000,2023-11-28,9,11807,1191,23824,12998,10826
2023-11-28 10:00:00.000000,2023-11-28,10,13219,1250,22543,14469,8074
2023-11-28 11:00:00.000000,2023-11-28,11,13280,1116,21528,14396,7132
2023-11-28 12:00:00.000000,2023-11-28,12,12947,1103,20911,14050,6861
2023-11-28 13:00:00.000000,2023-11-28,13,12832,964,21197,13796,7401
2023-11-28 14:00:00.000000,2023-11-28,14,13306,750,22328,14056,8272
2023-11-28 15:00:00.000000,2023-11-28,15,10912,628,23493,11540,11953
2023-11-28 16:00:00.000000,2023-11-28,16,2877,532,25573,3409,22164
2023-11-28 17:00:00.000000,2023-11-28,17,-17,647,27597,630,26967
2023-11-28 18:00:00.000000,2023-11-28,18,-27,799,28434,772,27662
2023-11-28 19:00:00.000000,2023-11-28,19,-30,857,27998,827,27171
2023-11-28 20:00:00.000000,2023-11-28,20,-30,769,27397,739,26658
2023-11-28 21:00:00.000000,2023-11-28,21,-31,725,26648,694,25954
2023-11-28 22:00:00.000000,2023-11-28,22,-31,823,25684,792,24892
2023-11-28 23:00:00.000000,2023-11-28,23,-33,851,24079,818,23261
2023-11-29 00:00:00.000000,2023-11-29,0,-33,886,22705,853,21852
2023-11-29 01:00:00.000000,2023-11-29,1,-33,714,22314,681,21633
2023-11-29 02:00:00.000000,2023-11-29,2,-32,809,21679,777,20902
2023-11-29 03:00:00.000000,2023-11-29,3,-33,830,21334,797,20537
2023-11-29 04:00:00.000000,2023-11-29,4,-34,946,21323,912,20411
2023-11-29 05:00:00.000000,2023-11-29,5,-35,1116,21931,1081,20850
2023-11-29 06:00:00.000000,2023-11-29,6,-35,1632,23717,1597,22120
2023-11-29 07:00:00.000000,2023-11-29,7,739,1264,25882,2003,23879
2023-11-29 08:00:00.000000,2023-11-29,8,4987,1012,25973,5999,19974
2023-11-29 09:00:00.000000,2023-11-29,9,9768,1103,25159,10871,14288
2023-11-29 10:00:00.000000,2023-11-29,10,11005,1366,23886,12371,11515
2023-11-29 11:00:00.000000,2023-11-29,11,11432,1800,23089,13232,9857
2023-11-29 12:00:00.000000,2023-11-29,12,10846,2269,22636,13115,9521
2023-11-29 13:00:00.000000,2023-11-29,13,11177,2613,22813,13790,9023
2023-11-29 14:00:00.000000,2023-11-29,14,11218,2797,23535,14015,9520
2023-11-29 15:00:00.000000,2023-11-29,15,8517,2597,24066,11114,12952
2023-11-29 16:00:00.000000,2023-11-29,16,2433,2724,25753,5157,20596
2023-11-29 17:00:00.000000,2023-11-29,17,-22,2478,27785,2456,25329
2023-11-29 18:00:00.000000,2023-11-29,18,-41,2543,28602,2502,26100
2023-11-29 19:00:00.000000,2023-11-29,19,-39,2581,27990,2542,25448
2023-11-29 20:00:00.000000,2023-11-29,20,-38,2916,27412,2878,24534
2023-11-29 21:00:00.000000,2023-11-29,21,-37,3284,26642,3247,23395
2023-11-29 22:00:00.000000,2023-11-29,22,-40,3663,25585,3623,21962
2023-11-29 23:00:00.000000,2023-11-29,23,-41,3615,24003,3574,20429
2023-11-30 00:00:00.000000,2023-11-30,0,-40,3427,22618,3387,19231
2023-11-30 01:00:00.000000,2023-11-30,1,-40,3389,22187,3349,18838
2023-11-30 02:00:00.000000,2023-11-30,2,-40,3527,21680,3487,18193
2023-11-30 03:00:00.000000,2023-11-30,3,-41,3335,21300,3294,18006
2023-11-30 04:00:00.000000,2023-11-30,4,-42,3321,21247,3279,17968
2023-11-30 05:00:00.000000,2023-11-30,5,-43,3441,21888,3398,18490
2023-11-30 06:00:00.000000,2023-11-30,6,-46,3607,23716,3561,20155
2023-11-30 07:00:00.000000,2023-11-30,7,558,3318,25797,3876,21921
2023-11-30 08:00:00.000000,2023-11-30,8,3519,3227,26301,6746,19555
2023-11-30 09:00:00.000000,2023-11-30,9,4685,3138,25590,7823,17767
2023-11-30 10:00:00.000000,2023-11-30,10,5695,2967,24471,8662,15809
2023-11-30 11:00:00.000000,2023-11-30,11,7803,2543,23642,10346,13296
2023-11-30 12:00:00.000000,2023-11-30,12,8643,2762,22850,11405,11445
2023-11-30 13:00:00.000000,2023-11-30,13,9297,3193,23248,12490,10758
2023-11-30 14:00:00.000000,2023-11-30,14,8603,3460,23535,12063,11472
2023-11-30 15:00:00.000000,2023-11-30,15,7220,3522,24937,10742,14195
2023-11-30 16:00:00.000000,2023-11-30,16,1810,3447,26190,5257,20933
2023-11-30 17:00:00.000000,2023-11-30,17,-44,3771,27891,3727,24164
2023-11-30 18:00:00.000000,2023-11-30,18,-7,3872,28666,3865,24801
2023-11-30 19:00:00.000000,2023-11-30,19,-49,4168,28197,4119,24078
2023-11-30 20:00:00.000000,2023-11-30,20,-49,4410,27701,4361,23340
2023-11-30 21:00:00.000000,2023-11-30,21,-48,3993,26785,3945,22840
2023-11-30 22:00:00.000000,2023-11-30,22,-48,4027,25764,3979,21785
2023-11-30 23:00:00.000000,2023-11-30,23,-48,4235,24097,4187,19910
2023-12-01 00:00:00.000000,2023-12-01,0,-49,4269,22748,4220,18528
2023-12-01 01:00:00.000000,2023-12-01,1,-49,3917,22088,3868,18220
2023-12-01 02:00:00.000000,2023-12-01,2,-48,3737,21476,3689,17787
2023-12-01 03:00:00.000000,2023-12-01,3,-49,3309,21148,3260,17888
2023-12-01 04:00:00.000000,2023-12-01,4,-49,3240,21142,3191,17951
2023-12-01 05:00:00.000000,2023-12-01,5,-50,3418,21794,3368,18426
2023-12-01 06:00:00.000000,2023-12-01,6,-51,3527,23399,3476,19923
2023-12-01 07:00:00.000000,2023-12-01,7,649,3602,25366,4251,21115
2023-12-01 08:00:00.000000,2023-12-01,8,7269,3842,25244,11111,14133
2023-12-01 09:00:00.000000,2023-12-01,9,11610,3942,24007,15552,8455
2023-12-01 10:00:00.000000,2023-12-01,10,12399,3829,22579,16228,6351
2023-12-01 11:00:00.000000,2023-12-01,11,12708,3240,21560,15948,5612
2023-12-01 12:00:00.000000,2023-12-01,12,12506,3619,21061,16125,4936
2023-12-01 13:00:00.000000,2023-12-01,13,12366,3711,20932,16077,4855
2023-12-01 14:00:00.000000,2023-12-01,14,11699,3922,22102,15621,6481
2023-12-01 15:00:00.000000,2023-12-01,15,10307,3803,23190,14110,9080
2023-12-01 16:00:00.000000,2023-12-01,16,2586,3653,25155,6239,18916
2023-12-01 17:00:00.000000,2023-12-01,17,-33,3553,27040,3520,23520
2023-12-01 18:00:00.000000,2023-12-01,18,-29,3809,27611,3780,23831
2023-12-01 19:00:00.000000,2023-12-01,19,-27,3499,27051,3472,23579
2023-12-01 20:00:00.000000,2023-12-01,20,-38,3416,26531,3378,23153
2023-12-01 21:00:00.000000,2023-12-01,21,-38,3242,25924,3204,22720
2023-12-01 22:00:00.000000,2023-12-01,22,-42,3061,25238,3019,22219
2023-12-01 23:00:00.000000,2023-12-01,23,-39,3028,23852,2989,20863
2023-12-02 00:00:00.000000,2023-12-02,0,-40,3028,22686,2988,19698
2023-12-02 01:00:00.000000,2023-12-02,1,-40,2831,21873,2791,19082
2023-12-02 02:00:00.000000,2023-12-02,2,-42,2934,21012,2892,18120
2023-12-02 03:00:00.000000,2023-12-02,3,-40,3152,20517,3112,17405
2023-12-02 04:00:00.000000,2023-12-02,4,-40,3175,20360,3135,17225
2023-12-02 05:00:00.000000,2023-12-02,5,-41,2638,20699,2597,18102
2023-12-02 06:00:00.000000,2023-12-02,6,-43,2239,21327,2196,19131
2023-12-02 07:00:00.000000,2023-12-02,7,670,2246,22084,2916,19168
2023-12-02 08:00:00.000000,2023-12-02,8,7686,1938,21817,9624,12193
2023-12-02 09:00:00.000000,2023-12-02,9,12091,1978,21314,14069,7245
2023-12-02 10:00:00.000000,2023-12-02,10,11966,1701,20222,13667,6555
2023-12-02 11:00:00.000000,2023-12-02,11,11356,1949,19680,13305,6375
2023-12-02 12:00:00.000000,2023-12-02,12,11083,1488,19122,12571,6551
2023-12-02 13:00:00.000000,2023-12-02,13,11330,1487,19537,12817,6720
2023-12-02 14:00:00.000000,2023-12-02,14,10221,2110,20095,12331,7764
2023-12-02 15:00:00.000000,2023-12-02,15,8067,2841,21230,10908,10322
2023-12-02 16:00:00.000000,2023-12-02,16,2173,3078,23130,5251,17879
2023-12-02 17:00:00.000000,2023-12-02,17,-30,3084,25159,3054,22105
2023-12-02 18:00:00.000000,2023-12-02,18,-11,2808,25688,2797,22891
2023-12-02 19:00:00.000000,2023-12-02,19,-42,3072,25283,3030,22253
2023-12-02 20:00:00.000000,2023-12-02,20,-42,3323,24871,3281,21590
2023-12-02 21:00:00.000000,2023-12-02,21,-42,3180,24389,3138,21251
2023-12-02 22:00:00.000000,2023-12-02,22,-42,3254,23811,3212,20599
2023-12-02 23:00:00.000000,2023-12-02,23,-42,3148,22617,3106,19511
2023-12-03 00:00:00.000000,2023-12-03,0,-42,3150,21549,3108,18441
2023-12-03 01:00:00.000000,2023-12-03,1,-42,3033,20959,2991,17968
2023-12-03 02:00:00.000000,2023-12-03,2,-43,3140,20232,3097,17135
2023-12-03 03:00:00.000000,2023-12-03,3,-44,2971,19749,2927,16822
2023-12-03 04:00:00.000000,2023-12-03,4,-45,2557,19525,2512,17013
2023-12-03 05:00:00.000000,2023-12-03,5,-45,2617,19637,2572,17065
2023-12-03 06:00:00.000000,2023-12-03,6,-47,2992,20126,2945,17181
2023-12-03 07:00:00.000000,2023-12-03,7,694,2638,20720,3332,17388
2023-12-03 08:00:00.000000,2023-12-03,8,6522,2297,20513,8819,11694
2023-12-03 09:00:00.000000,2023-12-03,9,10595,1609,19635,12204,7431
2023-12-03 10:00:00.000000,2023-12-03,10,10948,1178,18810,12126,6684
2023-12-03 11:00:00.000000,2023-12-03,11,10904,1419,18185,12323,5862
2023-12-03 12:00:00.000000,2023-12-03,12,10315,1759,18274,12074,6200
2023-12-03 13:00:00.000000,2023-12-03,13,10490,1444,19066,11934,7132
2023-12-03 14:00:00.000000,2023-12-03,14,9726,1549,20130,11275,8855
2023-12-03 15:00:00.000000,2023-12-03,15,7266,1692,21241,8958,12283
2023-12-03 16:00:00.000000,2023-12-03,16,1646,1653,22880,3299,19581
2023-12-03 17:00:00.000000,2023-12-03,17,-33,1671,25307,1638,23669
2023-12-03 18:00:00.000000,2023-12-03,18,-44,1549,26101,1505,24596
2023-12-03 19:00:00.000000,2023-12-03,19,-41,1503,25828,1462,24366
2023-12-03 20:00:00.000000,2023-12-03,20,-43,1102,25450,1059,24391
2023-12-03 21:00:00.000000,2023-12-03,21,-44,1033,24792,989,23803
2023-12-03 22:00:00.000000,2023-12-03,22,-44,1032,23843,988,22855
2023-12-03 23:00:00.000000,2023-12-03,23,-45,995,22342,950,21392
2023-12-04 00:00:00.000000,2023-12-04,0,-45,949,21095,904,20191
2023-12-04 01:00:00.000000,2023-12-04,1,-44,862,20704,818,19886
2023-12-04 02:00:00.000000,2023-12-04,2,-45,826,20174,781,19393
2023-12-04 03:00:00.000000,2023-12-04,3,-45,804,19864,759,19105
2023-12-04 04:00:00.000000,2023-12-04,4,-45,830,20026,785,19241
2023-12-04 05:00:00.000000,2023-12-04,5,-46,823,20723,777,19946
2023-12-04 06:00:00.000000,2023-12-04,6,-48,766,22432,718,21714
2023-12-04 07:00:00.000000,2023-12-04,7,451,699,24482,1150,23332
2023-12-04 08:00:00.000000,2023-12-04,8,3721,769,24841,4490,20351
2023-12-04 09:00:00.000000,2023-12-04,9,7015,782,23961,7797,16164
2023-12-04 10:00:00.000000,2023-12-04,10,8898,740,22263,9638,12625
2023-12-04 11:00:00.000000,2023-12-04,11,10331,866,21329,11197,10132
2023-12-04 12:00:00.000000,2023-12-04,12,10546,925,21049,11471,9578
2023-12-04 13:00:00.000000,2023-12-04,13,10004,981,21269,10985,10284
2023-12-04 14:00:00.000000,2023-12-04,14,9713,890,22170,10603,11567
2023-12-04 15:00:00.000000,2023-12-04,15,7739,779,23142,8518,14624
2023-12-04 16:00:00.000000,2023-12-04,16,2432,736,24690,3168,21522
2023-12-04 17:00:00.000000,2023-12-04,17,-38,826,26866,788,26078
2023-12-04 18:00:00.000000,2023-12-04,18,-25,799,27748,774,26974
2023-12-04 19:00:00.000000,2023-12-04,19,-24,797,27209,773,26436
2023-12-04 20:00:00.000000,2023-12-04,20,-48,784,26622,736,25886
2023-12-04 21:00:00.000000,2023-12-04,21,-48,719,25760,671,25089
2023-12-04 22:00:00.000000,2023-12-04,22,-49,726,24617,677,23940
2023-12-04 23:00:00.000000,2023-12-04,23,-48,728,22843,680,22163
2023-12-05 00:00:00.000000,2023-12-05,0,-48,817,21610,769,20841
2023-12-05 01:00:00.000000,2023-12-05,1,-48,928,21005,880,20125
2023-12-05 02:00:00.000000,2023-12-05,2,-48,856,20258,808,19450
2023-12-05 03:00:00.000000,2023-12-05,3,-49,785,19911,736,19175
2023-12-05 04:00:00.000000,2023-12-05,4,-49,735,19955,686,19269
2023-12-05 05:00:00.000000,2023-12-05,5,-50,698,20731,648,20083
2023-12-05 06:00:00.000000,2023-12-05,6,-53,777,22482,724,21758
2023-12-05 07:00:00.000000,2023-12-05,7,593,644,24595,1237,23358
2023-12-05 08:00:00.000000,2023-12-05,8,7016,367,24442,7383,17059
2023-12-05 09:00:00.000000,2023-12-05,9,12194,426,23224,12620,10604
2023-12-05 10:00:00.000000,2023-12-05,10,12815,412,21820,13227,8593
2023-12-05 11:00:00.000000,2023-12-05,11,12461,418,20884,12879,8005
2023-12-05 12:00:00.000000,2023-12-05,12,12245,383,20607,12628,7979
2023-12-05 13:00:00.000000,2023-12-05,13,12602,311,21216,12913,8303
2023-12-05 14:00:00.000000,2023-12-05,14,12677,325,22193,13002,9191
2023-12-05 15:00:00.000000,2023-12-05,15,10765,263,23455,11028,12427
2023-12-05 16:00:00.000000,2023-12-05,16,2771,190,25136,2961,22175
2023-12-05 17:00:00.000000,2023-12-05,17,-10,182,27115,172,26943
2023-12-05 18:00:00.000000,2023-12-05,18,-27,239,27724,212,27512
2023-12-05 19:00:00.000000,2023-12-05,19,-24,295,27133,271,26862
2023-12-05 20:00:00.000000,2023-12-05,20,-35,312,26509,277,26232
2023-12-05 21:00:00.000000,2023-12-05,21,-35,367,25711,332,25379
2023-12-05 22:00:00.000000,2023-12-05,22,-35,495,24734,460,24274
2023-12-05 23:00:00.000000,2023-12-05,23,-36,577,22963,541,22422
2023-12-06 00:00:00.000000,2023-12-06,0,-35,584,21698,549,21149
2023-12-06 01:00:00.000000,2023-12-06,1,-36,608,20998,572,20426
2023-12-06 02:00:00.000000,2023-12-06,2,-36,496,20401,460,19941
2023-12-06 03:00:00.000000,2023-12-06,3,-36,455,19946,419,19527
2023-12-06 04:00:00.000000,2023-12-06,4,-36,552,20078,516,19562
2023-12-06 05:00:00.000000,2023-12-06,5,-36,664,20802,628,20174
2023-12-06 06:00:00.000000,2023-12-06,6,-39,748,22549,709,21840
2023-12-06 07:00:00.000000,2023-12-06,7,587,819,24557,1406,23151
